JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457624.67167,12.305,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,17.034,17.568,,V2492 CYG,AAVSO,STD,22,,,
2457625.66826,14.824,0.007,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.02,Z,16.756,17.642,,V2492 CYG,AAVSO,STD,23,,,
2457625.67286,12.344,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,17.028,17.556,,V2492 CYG,AAVSO,STD,23,,,
2457627.39834,14.895,0.039,,V,PXR,,144,135,AAVSO X16430F,,0,,Z,14.388,13.460,,V2492 CYG,BAA-VSS,STD,,,,
2457627.39907,14.887,0.039,,V,PXR,,144,135,AAVSO X16430F,,0,,Z,14.388,13.449,,V2492 CYG,BAA-VSS,STD,,,,
2457627.64364,14.866,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.04,Z,16.937,17.820,,V2492 CYG,AAVSO,STD,24,,,
2457627.64825,12.396,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.04,Z,17.273,17.815,,V2492 CYG,AAVSO,STD,24,,,
2457627.74758,14.871,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.05,Z,16.917,17.802,,V2492 CYG,AAVSO,STD,,,,
2457628.65638,14.777,0.006,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,16.765,17.654,,V2492 CYG,AAVSO,STD,25,,,
2457628.66099,12.347,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,16.983,17.512,,V2492 CYG,AAVSO,STD,25,,,
2457629.65006,14.887,0.007,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,16.775,17.667,,V2492 CYG,AAVSO,STD,26,,,
2457629.65474,12.388,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.03,Z,16.997,17.529,,V2492 CYG,AAVSO,STD,26,,,
2457630.65047,14.883,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,16.872,17.744,,V2492 CYG,AAVSO,STD,27,,,
2457630.65514,12.403,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,17.044,17.577,,V2492 CYG,AAVSO,STD,27,,,
2457631.63981,14.958,0.007,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.04,Z,16.775,17.660,,V2492 CYG,AAVSO,STD,28,,,
2457631.64442,12.451,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.03,Z,16.970,17.501,,V2492 CYG,AAVSO,STD,28,,,
2457631.76707,14.968,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.10,Z,16.830,17.714,,V2492 CYG,AAVSO,STD,,,,
2457634.68252,15.866,0.028,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.01,Z,18.094,19.263,,V2492 CYG,AAVSO,STD,29,,,
2457635.63776,14.591,0.005,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,16.673,17.557,,V2492 CYG,AAVSO,STD,30,,,
2457635.64238,12.286,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,16.896,17.439,,V2492 CYG,AAVSO,STD,30,,,
2457635.68333,14.570,0.028,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-5.821|VERR=0.005|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.48,1,1.028,Z,-6.024,-7.770,,V2492 CYG,AAVSO,STD,101,,,
2457635.68654,12.197,0.035,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-6.978|VERR=0.005|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.48,1,1.025,Z,-6.091,-7.213,,V2492 CYG,AAVSO,STD,101,,,
2457635.68975,13.389,0.019,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE - MAYHILL NM|VMAGINS=-7.074|VERR=0.003|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.48,1,1.024,Z,-6.766,-8.100,,V2492 CYG,AAVSO,STD,101,,,
2457640.73740,14.498,0.026,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-5.978|VERR=0.005|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.48,1,1.041,Z,-6.108,-7.861,,V2492 CYG,AAVSO,STD,101,,,
2457640.74058,12.184,0.033,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-7.079|VERR=0.005|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.48,1,1.045,Z,-6.178,-7.306,,V2492 CYG,AAVSO,STD,101,,,
2457640.74374,13.348,0.018,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-7.183|VERR=0.003|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.48,1,1.048,Z,-6.831,-8.298,,V2492 CYG,AAVSO,STD,101,,,
2457643.65420,14.641,0.007,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.01,Z,16.637,17.526,,V2492 CYG,AAVSO,STD,31,,,
2457643.65880,12.348,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.01,Z,16.873,17.420,,V2492 CYG,AAVSO,STD,31,,,
2457643.85517,14.615,0.007,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.78,Z,16.945,17.827,,V2492 CYG,AAVSO,STD,,,,
2457644.68409,14.571,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,16.753,17.648,,V2492 CYG,AAVSO,STD,32,,,
2457644.68870,12.286,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.03,Z,17.001,17.535,,V2492 CYG,AAVSO,STD,32,,,
2457645.64639,14.713,0.015,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.01,Z,16.961,17.840,,V2492 CYG,AAVSO,STD,33,,,
2457645.65099,12.419,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.01,Z,17.001,17.535,,V2492 CYG,AAVSO,STD,33,,,
2457647.68392,14.885,0.021,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.04,Z,16.932,17.831,,V2492 CYG,AAVSO,STD,34,,,
2457647.68851,12.514,0.008,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.04,Z,17.086,17.622,,V2492 CYG,AAVSO,STD,34,,,
2457647.84438,14.779,0.025,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.78,Z,17.090,18.003,,V2492 CYG,AAVSO,STD,,,,
2457649.77340,14.661,0.028,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-5.828|VERR=0.009|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.48,1,1.162,Z,-6.121,-7.877,,V2492 CYG,AAVSO,STD,101,,,
2457649.78152,12.311,0.036,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-6.953|VERR=0.007|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.48,1,1.191,Z,-6.179,-7.315,,V2492 CYG,AAVSO,STD,101,,,
2457649.78481,13.495,0.019,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-7.016|VERR=0.005|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.48,1,1.200,Z,-6.813,-8.272,,V2492 CYG,AAVSO,STD,101,,,
2457650.70499,14.801,0.012,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.08,Z,17.074,17.986,,V2492 CYG,AAVSO,STD,35,,,
2457650.70959,12.463,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.09,Z,17.303,17.849,,V2492 CYG,AAVSO,STD,35,,,
2457651.59694,14.801,0.007,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.02,Z,16.836,17.734,,V2492 CYG,AAVSO,STD,36,,,
2457651.60156,12.465,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,17.061,17.595,,V2492 CYG,AAVSO,STD,36,,,
2457651.80247,14.822,0.011,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.50,Z,16.893,17.777,,V2492 CYG,AAVSO,STD,,,,
2457652.59333,14.931,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,16.858,17.748,,V2492 CYG,AAVSO,STD,37,,,
2457652.59793,12.533,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,17.050,17.585,,V2492 CYG,AAVSO,STD,37,,,
2457653.59291,15.012,0.010,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.02,Z,17.014,17.894,,V2492 CYG,AAVSO,STD,38,,,
2457653.59752,12.580,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,17.211,17.735,,V2492 CYG,AAVSO,STD,38,,,
2457654.62387,14.893,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.01,Z,16.913,17.803,,V2492 CYG,AAVSO,STD,39,,,
2457654.62848,12.506,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.01,Z,17.058,17.590,,V2492 CYG,AAVSO,STD,39,,,
2457655.62689,15.151,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.01,Z,16.767,17.660,,V2492 CYG,AAVSO,STD,40,,,
2457655.63149,12.725,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.02,Z,16.977,17.523,,V2492 CYG,AAVSO,STD,40,,,
2457655.81795,15.122,0.012,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.73,Z,17.021,17.907,,V2492 CYG,AAVSO,STD,,,,
2457656.60698,15.022,0.008,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.01,Z,16.871,17.770,,V2492 CYG,AAVSO,STD,41,,,
2457656.61159,12.630,0.004,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.01,Z,17.021,17.564,,V2492 CYG,AAVSO,STD,41,,,
2457657.73247,15.180,0.025,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.21,Z,17.843,18.728,,V2492 CYG,AAVSO,STD,42,,,
2457657.73708,12.756,0.014,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.23,Z,18.535,19.044,,V2492 CYG,AAVSO,STD,42,,,
2457658.64555,15.102,0.015,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.03,Z,17.270,18.156,,V2492 CYG,AAVSO,STD,43,,,
2457658.65016,12.730,0.007,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.03,Z,17.423,17.962,,V2492 CYG,AAVSO,STD,43,,,
2457659.68548,15.352,0.009,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.09,Z,16.668,17.561,,V2492 CYG,AAVSO,STD,44,,,
2457659.69009,12.916,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.10,Z,16.910,17.453,,V2492 CYG,AAVSO,STD,44,,,
2457660.65130,15.487,0.010,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.04,Z,16.673,17.554,,V2492 CYG,AAVSO,STD,45,,,
2457660.65591,13.041,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.05,Z,16.892,17.443,,V2492 CYG,AAVSO,STD,45,,,
2457661.67773,15.591,0.012,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.09,Z,16.721,17.622,,V2492 CYG,AAVSO,STD,46,,,
2457661.68233,13.140,0.005,,I,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 12.584  K = 13.106,1,1.10,Z,16.950,17.481,,V2492 CYG,AAVSO,STD,46,,,
2457661.79326,15.639,0.015,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,0,1.65,Z,16.891,17.785,,V2492 CYG,AAVSO,STD,,,,
2457662.67084,15.627,0.032,,V,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-4.891|VERR=0.008|CREFMAG=14.388|CREFERR=0.037|KREFMAG=12.647|KREFERR=0.023|VX=0.0000|CX=0.0000|KX=0.0000|TV_VI=-0.0190|TV_VIERR=0.0250|TAVER=2.48,1,1.035,Z,-6.153,-7.903,,V2492 CYG,AAVSO,STD,101,,,
2457662.67404,13.121,0.040,,I,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-6.169|VERR=0.006|CREFMAG=13.106|CREFERR=0.043|KREFMAG=12.006|KREFERR=0.032|VX=0.0000|CX=0.0000|KX=0.0000|TVI=1.0010|TVIERR=0.0180|TAVER=2.48,1,1.038,Z,-6.208,-7.344,,V2492 CYG,AAVSO,STD,101,,,
2457662.67688,15.581,0.012,,V,MJB,,000-BJW-834,000-BJW-835,13655AAY,STANDARD MAG: C = 13.509  K = 14.388,1,1.09,Z,16.706,17.614,,V2492 CYG,AAVSO,STD,47,,,
2457662.67722,14.373,0.022,,R,MGW,,000-BJW-835,000-BJW-832,X15357IY,T21 - ITELESCOPE MAYHILL NM|VMAGINS=-6.215|VERR=0.005|CREFMAG=13.761|CREFERR=0.040|KREFMAG=12.338|KREFERR=0.028|VX=0.0000|CX=0.0000|KX=0.0000|TR_VI=-0.0590|TR_VIERR=0.0170|TAVER=2.48,1,1.041,Z,-6.899,-8.324,,V2492 CYG,AAVSO,STD,101,,,
